"tstat","ptype","value","n","tau","EY","B","R","H0A","H0Y","seed"
"T12","rho.oracle",1,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T12","rho.plug",0.99,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T12","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T13","rho.sharp",0.99,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T13","rho.oracle",0.995,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T13","rho.plug",0.985,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T13","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T21","rho.sharp",0.985,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T21","rho.oracle",1,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T21","rho.plug",0.99,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T21","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T22","rho.sharp",0.985,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T22","rho.oracle",1,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T22","rho.plug",0.99,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T22","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T23","rho.sharp",0.985,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T23","rho.oracle",1,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T23","rho.plug",0.99,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T23","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T31","rho.sharp",0.985,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T31","rho.oracle",1,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T31","rho.plug",0.99,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T31","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T32","rho.sharp",0.985,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T32","rho.oracle",1,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T32","rho.plug",0.99,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T32","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T33","rho.sharp",0.985,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T33","rho.oracle",0.995,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T33","rho.plug",0.99,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T33","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T41","rho.sharp",0.985,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T41","rho.oracle",1,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T41","rho.plug",0.99,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T41","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T42","rho.sharp",0.985,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T42","rho.oracle",1,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T42","rho.plug",0.99,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T42","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T43","rho.sharp",0.985,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T43","rho.oracle",0.995,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T43","rho.plug",0.99,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T43","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000079
"T11","rho.sharp",0.19,20,5,0.5,200,100,FALSE,TRUE,8000079
"T11","rho.oracle",0.935,20,5,0.5,200,100,FALSE,TRUE,8000079
"T11","rho.plug",0.86,20,5,0.5,200,100,FALSE,TRUE,8000079
"T11","rho.adj",0.82,20,5,0.5,200,100,FALSE,TRUE,8000079
"T12","rho.sharp",0.13,20,5,0.5,200,100,FALSE,TRUE,8000079
"T12","rho.oracle",0.925,20,5,0.5,200,100,FALSE,TRUE,8000079
"T12","rho.plug",0.805,20,5,0.5,200,100,FALSE,TRUE,8000079
"T12","rho.adj",0.76,20,5,0.5,200,100,FALSE,TRUE,8000079
"T13","rho.sharp",0.585,20,5,0.5,200,100,FALSE,TRUE,8000079
"T13","rho.oracle",0.925,20,5,0.5,200,100,FALSE,TRUE,8000079
"T13","rho.plug",0.845,20,5,0.5,200,100,FALSE,TRUE,8000079
"T13","rho.adj",0.79,20,5,0.5,200,100,FALSE,TRUE,8000079
"T21","rho.sharp",0.775,20,5,0.5,200,100,FALSE,TRUE,8000079
"T21","rho.oracle",0.945,20,5,0.5,200,100,FALSE,TRUE,8000079
"T21","rho.plug",0.905,20,5,0.5,200,100,FALSE,TRUE,8000079
"T21","rho.adj",0.85,20,5,0.5,200,100,FALSE,TRUE,8000079
"T22","rho.sharp",0.655,20,5,0.5,200,100,FALSE,TRUE,8000079
"T22","rho.oracle",0.935,20,5,0.5,200,100,FALSE,TRUE,8000079
"T22","rho.plug",0.86,20,5,0.5,200,100,FALSE,TRUE,8000079
"T22","rho.adj",0.83,20,5,0.5,200,100,FALSE,TRUE,8000079
"T23","rho.sharp",0.585,20,5,0.5,200,100,FALSE,TRUE,8000079
"T23","rho.oracle",0.91,20,5,0.5,200,100,FALSE,TRUE,8000079
"T23","rho.plug",0.82,20,5,0.5,200,100,FALSE,TRUE,8000079
"T23","rho.adj",0.73,20,5,0.5,200,100,FALSE,TRUE,8000079
"T31","rho.sharp",0.465,20,5,0.5,200,100,FALSE,TRUE,8000079
"T31","rho.oracle",0.935,20,5,0.5,200,100,FALSE,TRUE,8000079
"T31","rho.plug",0.87,20,5,0.5,200,100,FALSE,TRUE,8000079
"T31","rho.adj",0.85,20,5,0.5,200,100,FALSE,TRUE,8000079
"T32","rho.sharp",0.465,20,5,0.5,200,100,FALSE,TRUE,8000079
"T32","rho.oracle",0.925,20,5,0.5,200,100,FALSE,TRUE,8000079
"T32","rho.plug",0.83,20,5,0.5,200,100,FALSE,TRUE,8000079
"T32","rho.adj",0.79,20,5,0.5,200,100,FALSE,TRUE,8000079
"T33","rho.sharp",0.625,20,5,0.5,200,100,FALSE,TRUE,8000079
"T33","rho.oracle",0.925,20,5,0.5,200,100,FALSE,TRUE,8000079
"T33","rho.plug",0.845,20,5,0.5,200,100,FALSE,TRUE,8000079
"T33","rho.adj",0.79,20,5,0.5,200,100,FALSE,TRUE,8000079
"T41","rho.sharp",0.465,20,5,0.5,200,100,FALSE,TRUE,8000079
"T41","rho.oracle",0.935,20,5,0.5,200,100,FALSE,TRUE,8000079
"T41","rho.plug",0.87,20,5,0.5,200,100,FALSE,TRUE,8000079
"T41","rho.adj",0.85,20,5,0.5,200,100,FALSE,TRUE,8000079
"T42","rho.sharp",0.465,20,5,0.5,200,100,FALSE,TRUE,8000079
"T42","rho.oracle",0.925,20,5,0.5,200,100,FALSE,TRUE,8000079
"T42","rho.plug",0.83,20,5,0.5,200,100,FALSE,TRUE,8000079
"T42","rho.adj",0.79,20,5,0.5,200,100,FALSE,TRUE,8000079
"T43","rho.sharp",0.625,20,5,0.5,200,100,FALSE,TRUE,8000079
"T43","rho.oracle",0.925,20,5,0.5,200,100,FALSE,TRUE,8000079
"T43","rho.plug",0.845,20,5,0.5,200,100,FALSE,TRUE,8000079
"T43","rho.adj",0.79,20,5,0.5,200,100,FALSE,TRUE,8000079
"T11","rho.sharp",0,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T11","rho.oracle",1,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T11","rho.plug",0.995,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T11","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T12","rho.sharp",0,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T12","rho.oracle",1,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T12","rho.plug",0.99,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T12","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T13","rho.sharp",0.47,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T13","rho.oracle",0.995,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T13","rho.plug",0.985,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T13","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T21","rho.sharp",0.585,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T21","rho.oracle",1,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T21","rho.plug",0.99,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T21","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T22","rho.sharp",0.59,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T22","rho.oracle",1,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T22","rho.plug",0.99,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T22","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T23","rho.sharp",0.46,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T23","rho.oracle",0.995,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T23","rho.plug",0.99,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T23","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T31","rho.sharp",0.155,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T31","rho.oracle",1,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T31","rho.plug",0.99,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T31","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T32","rho.sharp",0.27,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T32","rho.oracle",1,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T32","rho.plug",0.99,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T32","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T33","rho.sharp",0.62,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T33","rho.oracle",0.995,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T33","rho.plug",0.985,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T33","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T41","rho.sharp",0.155,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T41","rho.oracle",1,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T41","rho.plug",0.99,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T41","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T42","rho.sharp",0.27,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T42","rho.oracle",1,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T42","rho.plug",0.99,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T42","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T43","rho.sharp",0.62,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T43","rho.oracle",0.995,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T43","rho.plug",0.985,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T43","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,8000079
"T11","rho.sharp",0.05,20,5,0.5,200,100,FALSE,FALSE,8000079
"T11","rho.oracle",0.745,20,5,0.5,200,100,FALSE,FALSE,8000079
"T11","rho.plug",0.82,20,5,0.5,200,100,FALSE,FALSE,8000079
"T11","rho.adj",0.77,20,5,0.5,200,100,FALSE,FALSE,8000079
"T12","rho.sharp",0.04,20,5,0.5,200,100,FALSE,FALSE,8000079
"T12","rho.oracle",0.745,20,5,0.5,200,100,FALSE,FALSE,8000079
"T12","rho.plug",0.835,20,5,0.5,200,100,FALSE,FALSE,8000079
"T12","rho.adj",0.8,20,5,0.5,200,100,FALSE,FALSE,8000079
"T13","rho.sharp",0.555,20,5,0.5,200,100,FALSE,FALSE,8000079
"T13","rho.oracle",0.855,20,5,0.5,200,100,FALSE,FALSE,8000079
"T13","rho.plug",0.78,20,5,0.5,200,100,FALSE,FALSE,8000079
"T13","rho.adj",0.7,20,5,0.5,200,100,FALSE,FALSE,8000079
"T21","rho.sharp",0.83,20,5,0.5,200,100,FALSE,FALSE,8000079
"T21","rho.oracle",0.85,20,5,0.5,200,100,FALSE,FALSE,8000079
"T21","rho.plug",0.76,20,5,0.5,200,100,FALSE,FALSE,8000079
"T21","rho.adj",0.68,20,5,0.5,200,100,FALSE,FALSE,8000079
"T22","rho.sharp",0.815,20,5,0.5,200,100,FALSE,FALSE,8000079
"T22","rho.oracle",0.875,20,5,0.5,200,100,FALSE,FALSE,8000079
"T22","rho.plug",0.795,20,5,0.5,200,100,FALSE,FALSE,8000079
"T22","rho.adj",0.77,20,5,0.5,200,100,FALSE,FALSE,8000079
"T23","rho.sharp",0.69,20,5,0.5,200,100,FALSE,FALSE,8000079
"T23","rho.oracle",0.845,20,5,0.5,200,100,FALSE,FALSE,8000079
"T23","rho.plug",0.77,20,5,0.5,200,100,FALSE,FALSE,8000079
"T23","rho.adj",0.65,20,5,0.5,200,100,FALSE,FALSE,8000079
"T31","rho.sharp",0.365,20,5,0.5,200,100,FALSE,FALSE,8000079
"T31","rho.oracle",0.785,20,5,0.5,200,100,FALSE,FALSE,8000079
"T31","rho.plug",0.76,20,5,0.5,200,100,FALSE,FALSE,8000079
"T31","rho.adj",0.69,20,5,0.5,200,100,FALSE,FALSE,8000079
"T32","rho.sharp",0.54,20,5,0.5,200,100,FALSE,FALSE,8000079
"T32","rho.oracle",0.83,20,5,0.5,200,100,FALSE,FALSE,8000079
"T32","rho.plug",0.775,20,5,0.5,200,100,FALSE,FALSE,8000079
"T32","rho.adj",0.75,20,5,0.5,200,100,FALSE,FALSE,8000079
"T33","rho.sharp",0.66,20,5,0.5,200,100,FALSE,FALSE,8000079
"T33","rho.oracle",0.85,20,5,0.5,200,100,FALSE,FALSE,8000079
"T33","rho.plug",0.785,20,5,0.5,200,100,FALSE,FALSE,8000079
"T33","rho.adj",0.74,20,5,0.5,200,100,FALSE,FALSE,8000079
"T41","rho.sharp",0.365,20,5,0.5,200,100,FALSE,FALSE,8000079
"T41","rho.oracle",0.785,20,5,0.5,200,100,FALSE,FALSE,8000079
"T41","rho.plug",0.76,20,5,0.5,200,100,FALSE,FALSE,8000079
"T41","rho.adj",0.69,20,5,0.5,200,100,FALSE,FALSE,8000079
"T42","rho.sharp",0.54,20,5,0.5,200,100,FALSE,FALSE,8000079
"T42","rho.oracle",0.83,20,5,0.5,200,100,FALSE,FALSE,8000079
"T42","rho.plug",0.775,20,5,0.5,200,100,FALSE,FALSE,8000079
"T42","rho.adj",0.75,20,5,0.5,200,100,FALSE,FALSE,8000079
"T43","rho.sharp",0.66,20,5,0.5,200,100,FALSE,FALSE,8000079
"T43","rho.oracle",0.85,20,5,0.5,200,100,FALSE,FALSE,8000079
"T43","rho.plug",0.785,20,5,0.5,200,100,FALSE,FALSE,8000079
"T43","rho.adj",0.74,20,5,0.5,200,100,FALSE,FALSE,8000079
"T11","rho.sharp",0,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T11","rho.oracle",0.715,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T11","rho.plug",0.725,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T11","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T12","rho.sharp",0,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T12","rho.oracle",0.63,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T12","rho.plug",0.62,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T12","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T13","rho.sharp",0.665,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T13","rho.oracle",1,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T13","rho.plug",0.995,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T13","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T21","rho.sharp",0.635,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T21","rho.oracle",0.96,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T21","rho.plug",0.92,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T21","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T22","rho.sharp",0.57,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T22","rho.oracle",0.945,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T22","rho.plug",0.9,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T22","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T23","rho.sharp",0.745,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T23","rho.oracle",1,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T23","rho.plug",1,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T23","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T31","rho.sharp",0.025,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T31","rho.oracle",0.88,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T31","rho.plug",0.795,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T31","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T32","rho.sharp",0.125,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T32","rho.oracle",0.91,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T32","rho.plug",0.835,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T32","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T33","rho.sharp",0.855,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T33","rho.oracle",1,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T33","rho.plug",0.995,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T33","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T41","rho.sharp",0.025,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T41","rho.oracle",0.88,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T41","rho.plug",0.795,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T41","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T42","rho.sharp",0.125,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T42","rho.oracle",0.91,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T42","rho.plug",0.835,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T42","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T43","rho.sharp",0.855,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T43","rho.oracle",1,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T43","rho.plug",0.995,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T43","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,8000079
"T11","rho.sharp",0.765,20,5,0.5,200,100,TRUE,TRUE,8000080
"T11","rho.oracle",0.74,20,5,0.5,200,100,TRUE,TRUE,8000080
"T11","rho.plug",0.79,20,5,0.5,200,100,TRUE,TRUE,8000080
"T11","rho.adj",0.8,20,5,0.5,200,100,TRUE,TRUE,8000080
"T12","rho.sharp",0.81,20,5,0.5,200,100,TRUE,TRUE,8000080
"T12","rho.oracle",0.8,20,5,0.5,200,100,TRUE,TRUE,8000080
"T12","rho.plug",0.815,20,5,0.5,200,100,TRUE,TRUE,8000080
"T12","rho.adj",0.76,20,5,0.5,200,100,TRUE,TRUE,8000080
"T13","rho.sharp",0.905,20,5,0.5,200,100,TRUE,TRUE,8000080
"T13","rho.oracle",0.88,20,5,0.5,200,100,TRUE,TRUE,8000080
"T13","rho.plug",0.925,20,5,0.5,200,100,TRUE,TRUE,8000080
"T13","rho.adj",0.96,20,5,0.5,200,100,TRUE,TRUE,8000080
"T21","rho.sharp",0.845,20,5,0.5,200,100,TRUE,TRUE,8000080
"T21","rho.oracle",0.835,20,5,0.5,200,100,TRUE,TRUE,8000080
"T21","rho.plug",0.825,20,5,0.5,200,100,TRUE,TRUE,8000080
"T21","rho.adj",0.89,20,5,0.5,200,100,TRUE,TRUE,8000080
"T22","rho.sharp",0.815,20,5,0.5,200,100,TRUE,TRUE,8000080
"T22","rho.oracle",0.815,20,5,0.5,200,100,TRUE,TRUE,8000080
"T22","rho.plug",0.805,20,5,0.5,200,100,TRUE,TRUE,8000080
"T22","rho.adj",0.85,20,5,0.5,200,100,TRUE,TRUE,8000080
"T23","rho.sharp",0.925,20,5,0.5,200,100,TRUE,TRUE,8000080
"T23","rho.oracle",0.895,20,5,0.5,200,100,TRUE,TRUE,8000080
"T23","rho.plug",0.935,20,5,0.5,200,100,TRUE,TRUE,8000080
"T23","rho.adj",0.97,20,5,0.5,200,100,TRUE,TRUE,8000080
"T31","rho.sharp",0.83,20,5,0.5,200,100,TRUE,TRUE,8000080
"T31","rho.oracle",0.83,20,5,0.5,200,100,TRUE,TRUE,8000080
"T31","rho.plug",0.82,20,5,0.5,200,100,TRUE,TRUE,8000080
"T31","rho.adj",0.83,20,5,0.5,200,100,TRUE,TRUE,8000080
"T32","rho.sharp",0.835,20,5,0.5,200,100,TRUE,TRUE,8000080
"T32","rho.oracle",0.81,20,5,0.5,200,100,TRUE,TRUE,8000080
"T32","rho.plug",0.81,20,5,0.5,200,100,TRUE,TRUE,8000080
"T32","rho.adj",0.79,20,5,0.5,200,100,TRUE,TRUE,8000080
"T33","rho.sharp",0.93,20,5,0.5,200,100,TRUE,TRUE,8000080
"T33","rho.oracle",0.91,20,5,0.5,200,100,TRUE,TRUE,8000080
"T33","rho.plug",0.92,20,5,0.5,200,100,TRUE,TRUE,8000080
"T33","rho.adj",0.94,20,5,0.5,200,100,TRUE,TRUE,8000080
"T41","rho.sharp",0.83,20,5,0.5,200,100,TRUE,TRUE,8000080
"T41","rho.oracle",0.83,20,5,0.5,200,100,TRUE,TRUE,8000080
"T41","rho.plug",0.82,20,5,0.5,200,100,TRUE,TRUE,8000080
"T41","rho.adj",0.83,20,5,0.5,200,100,TRUE,TRUE,8000080
"T42","rho.sharp",0.835,20,5,0.5,200,100,TRUE,TRUE,8000080
"T42","rho.oracle",0.81,20,5,0.5,200,100,TRUE,TRUE,8000080
"T42","rho.plug",0.81,20,5,0.5,200,100,TRUE,TRUE,8000080
"T42","rho.adj",0.79,20,5,0.5,200,100,TRUE,TRUE,8000080
"T43","rho.sharp",0.93,20,5,0.5,200,100,TRUE,TRUE,8000080
"T43","rho.oracle",0.91,20,5,0.5,200,100,TRUE,TRUE,8000080
"T43","rho.plug",0.92,20,5,0.5,200,100,TRUE,TRUE,8000080
"T43","rho.adj",0.94,20,5,0.5,200,100,TRUE,TRUE,8000080
"T11","rho.sharp",0.955,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T11","rho.oracle",0.95,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T11","rho.plug",0.955,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T11","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T12","rho.sharp",0.95,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T12","rho.oracle",0.95,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T12","rho.plug",0.95,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T12","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T13","rho.sharp",0.905,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T13","rho.oracle",0.915,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T13","rho.plug",0.91,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T13","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T21","rho.sharp",0.955,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T21","rho.oracle",0.945,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T21","rho.plug",0.96,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T21","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T22","rho.sharp",0.955,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T22","rho.oracle",0.95,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T22","rho.plug",0.955,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T22","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T23","rho.sharp",0.925,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T23","rho.oracle",0.935,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T23","rho.plug",0.92,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T23","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T31","rho.sharp",0.955,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T31","rho.oracle",0.95,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T31","rho.plug",0.955,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T31","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T32","rho.sharp",0.95,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T32","rho.oracle",0.95,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T32","rho.plug",0.95,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T32","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T33","rho.sharp",0.925,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T33","rho.oracle",0.94,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T33","rho.plug",0.915,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T33","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T41","rho.sharp",0.955,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T41","rho.oracle",0.95,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T41","rho.plug",0.955,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T41","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T42","rho.sharp",0.95,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T42","rho.oracle",0.95,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T42","rho.plug",0.95,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T42","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T43","rho.sharp",0.925,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T43","rho.oracle",0.94,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T43","rho.plug",0.915,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T43","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,8000080
"T11","rho.sharp",0.145,20,5,0.5,200,100,FALSE,TRUE,8000080
"T11","rho.oracle",0.785,20,5,0.5,200,100,FALSE,TRUE,8000080
"T11","rho.plug",0.82,20,5,0.5,200,100,FALSE,TRUE,8000080
"T11","rho.adj",0.8,20,5,0.5,200,100,FALSE,TRUE,8000080
"T12","rho.sharp",0.17,20,5,0.5,200,100,FALSE,TRUE,8000080
"T12","rho.oracle",0.875,20,5,0.5,200,100,FALSE,TRUE,8000080
"T12","rho.plug",0.91,20,5,0.5,200,100,FALSE,TRUE,8000080
"T12","rho.adj",0.91,20,5,0.5,200,100,FALSE,TRUE,8000080
"T13","rho.sharp",0.73,20,5,0.5,200,100,FALSE,TRUE,8000080
"T13","rho.oracle",0.905,20,5,0.5,200,100,FALSE,TRUE,8000080
"T13","rho.plug",0.94,20,5,0.5,200,100,FALSE,TRUE,8000080
