"tstat","ptype","value","n","tau","EY","B","R","H0A","H0Y","seed"
"T11","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,109
"T12","rho.sharp",0.12,80,20,0.5,200,NA,TRUE,TRUE,109
"T12","rho.oracle",0.135,80,20,0.5,200,NA,TRUE,TRUE,109
"T12","rho.plug",0.1,80,20,0.5,200,NA,TRUE,TRUE,109
"T12","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,109
"T13","rho.sharp",0.11,80,20,0.5,200,NA,TRUE,TRUE,109
"T13","rho.oracle",0.14,80,20,0.5,200,NA,TRUE,TRUE,109
"T13","rho.plug",0.11,80,20,0.5,200,NA,TRUE,TRUE,109
"T13","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,109
"T21","rho.sharp",0.09,80,20,0.5,200,NA,TRUE,TRUE,109
"T21","rho.oracle",0.115,80,20,0.5,200,NA,TRUE,TRUE,109
"T21","rho.plug",0.075,80,20,0.5,200,NA,TRUE,TRUE,109
"T21","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,109
"T22","rho.sharp",0.115,80,20,0.5,200,NA,TRUE,TRUE,109
"T22","rho.oracle",0.125,80,20,0.5,200,NA,TRUE,TRUE,109
"T22","rho.plug",0.08,80,20,0.5,200,NA,TRUE,TRUE,109
"T22","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,109
"T23","rho.sharp",0.105,80,20,0.5,200,NA,TRUE,TRUE,109
"T23","rho.oracle",0.125,80,20,0.5,200,NA,TRUE,TRUE,109
"T23","rho.plug",0.095,80,20,0.5,200,NA,TRUE,TRUE,109
"T23","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,109
"T31","rho.sharp",0.105,80,20,0.5,200,NA,TRUE,TRUE,109
"T31","rho.oracle",0.12,80,20,0.5,200,NA,TRUE,TRUE,109
"T31","rho.plug",0.075,80,20,0.5,200,NA,TRUE,TRUE,109
"T31","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,109
"T32","rho.sharp",0.115,80,20,0.5,200,NA,TRUE,TRUE,109
"T32","rho.oracle",0.13,80,20,0.5,200,NA,TRUE,TRUE,109
"T32","rho.plug",0.095,80,20,0.5,200,NA,TRUE,TRUE,109
"T32","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,109
"T33","rho.sharp",0.1,80,20,0.5,200,NA,TRUE,TRUE,109
"T33","rho.oracle",0.125,80,20,0.5,200,NA,TRUE,TRUE,109
"T33","rho.plug",0.105,80,20,0.5,200,NA,TRUE,TRUE,109
"T33","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,109
"T41","rho.sharp",0.105,80,20,0.5,200,NA,TRUE,TRUE,109
"T41","rho.oracle",0.12,80,20,0.5,200,NA,TRUE,TRUE,109
"T41","rho.plug",0.075,80,20,0.5,200,NA,TRUE,TRUE,109
"T41","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,109
"T42","rho.sharp",0.115,80,20,0.5,200,NA,TRUE,TRUE,109
"T42","rho.oracle",0.13,80,20,0.5,200,NA,TRUE,TRUE,109
"T42","rho.plug",0.095,80,20,0.5,200,NA,TRUE,TRUE,109
"T42","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,109
"T43","rho.sharp",0.1,80,20,0.5,200,NA,TRUE,TRUE,109
"T43","rho.oracle",0.125,80,20,0.5,200,NA,TRUE,TRUE,109
"T43","rho.plug",0.105,80,20,0.5,200,NA,TRUE,TRUE,109
"T43","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,109
"T11","rho.sharp",0.02,20,5,0.5,200,100,FALSE,TRUE,109
"T11","rho.oracle",0.365,20,5,0.5,200,100,FALSE,TRUE,109
"T11","rho.plug",0.41,20,5,0.5,200,100,FALSE,TRUE,109
"T11","rho.adj",0.49,20,5,0.5,200,100,FALSE,TRUE,109
"T12","rho.sharp",0.04,20,5,0.5,200,100,FALSE,TRUE,109
"T12","rho.oracle",0.49,20,5,0.5,200,100,FALSE,TRUE,109
"T12","rho.plug",0.59,20,5,0.5,200,100,FALSE,TRUE,109
"T12","rho.adj",0.6,20,5,0.5,200,100,FALSE,TRUE,109
"T13","rho.sharp",0.365,20,5,0.5,200,100,FALSE,TRUE,109
"T13","rho.oracle",0.63,20,5,0.5,200,100,FALSE,TRUE,109
"T13","rho.plug",0.705,20,5,0.5,200,100,FALSE,TRUE,109
"T13","rho.adj",0.68,20,5,0.5,200,100,FALSE,TRUE,109
"T21","rho.sharp",0.29,20,5,0.5,200,100,FALSE,TRUE,109
"T21","rho.oracle",0.525,20,5,0.5,200,100,FALSE,TRUE,109
"T21","rho.plug",0.69,20,5,0.5,200,100,FALSE,TRUE,109
"T21","rho.adj",0.75,20,5,0.5,200,100,FALSE,TRUE,109
"T22","rho.sharp",0.38,20,5,0.5,200,100,FALSE,TRUE,109
"T22","rho.oracle",0.56,20,5,0.5,200,100,FALSE,TRUE,109
"T22","rho.plug",0.66,20,5,0.5,200,100,FALSE,TRUE,109
"T22","rho.adj",0.68,20,5,0.5,200,100,FALSE,TRUE,109
"T23","rho.sharp",0.245,20,5,0.5,200,100,FALSE,TRUE,109
"T23","rho.oracle",0.565,20,5,0.5,200,100,FALSE,TRUE,109
"T23","rho.plug",0.665,20,5,0.5,200,100,FALSE,TRUE,109
"T23","rho.adj",0.67,20,5,0.5,200,100,FALSE,TRUE,109
"T31","rho.sharp",0.135,20,5,0.5,200,100,FALSE,TRUE,109
"T31","rho.oracle",0.475,20,5,0.5,200,100,FALSE,TRUE,109
"T31","rho.plug",0.63,20,5,0.5,200,100,FALSE,TRUE,109
"T31","rho.adj",0.65,20,5,0.5,200,100,FALSE,TRUE,109
"T32","rho.sharp",0.205,20,5,0.5,200,100,FALSE,TRUE,109
"T32","rho.oracle",0.57,20,5,0.5,200,100,FALSE,TRUE,109
"T32","rho.plug",0.63,20,5,0.5,200,100,FALSE,TRUE,109
"T32","rho.adj",0.65,20,5,0.5,200,100,FALSE,TRUE,109
"T33","rho.sharp",0.415,20,5,0.5,200,100,FALSE,TRUE,109
"T33","rho.oracle",0.65,20,5,0.5,200,100,FALSE,TRUE,109
"T33","rho.plug",0.735,20,5,0.5,200,100,FALSE,TRUE,109
"T33","rho.adj",0.73,20,5,0.5,200,100,FALSE,TRUE,109
"T41","rho.sharp",0.135,20,5,0.5,200,100,FALSE,TRUE,109
"T41","rho.oracle",0.475,20,5,0.5,200,100,FALSE,TRUE,109
"T41","rho.plug",0.63,20,5,0.5,200,100,FALSE,TRUE,109
"T41","rho.adj",0.65,20,5,0.5,200,100,FALSE,TRUE,109
"T42","rho.sharp",0.205,20,5,0.5,200,100,FALSE,TRUE,109
"T42","rho.oracle",0.57,20,5,0.5,200,100,FALSE,TRUE,109
"T42","rho.plug",0.63,20,5,0.5,200,100,FALSE,TRUE,109
"T42","rho.adj",0.65,20,5,0.5,200,100,FALSE,TRUE,109
"T43","rho.sharp",0.415,20,5,0.5,200,100,FALSE,TRUE,109
"T43","rho.oracle",0.65,20,5,0.5,200,100,FALSE,TRUE,109
"T43","rho.plug",0.735,20,5,0.5,200,100,FALSE,TRUE,109
"T43","rho.adj",0.73,20,5,0.5,200,100,FALSE,TRUE,109
"T11","rho.sharp",0,80,20,0.5,200,NA,FALSE,TRUE,109
"T11","rho.oracle",0.16,80,20,0.5,200,NA,FALSE,TRUE,109
"T11","rho.plug",0.115,80,20,0.5,200,NA,FALSE,TRUE,109
"T11","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,109
"T12","rho.sharp",0,80,20,0.5,200,NA,FALSE,TRUE,109
"T12","rho.oracle",0.155,80,20,0.5,200,NA,FALSE,TRUE,109
"T12","rho.plug",0.1,80,20,0.5,200,NA,FALSE,TRUE,109
"T12","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,109
"T13","rho.sharp",0,80,20,0.5,200,NA,FALSE,TRUE,109
"T13","rho.oracle",0.16,80,20,0.5,200,NA,FALSE,TRUE,109
"T13","rho.plug",0.105,80,20,0.5,200,NA,FALSE,TRUE,109
"T13","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,109
"T21","rho.sharp",0,80,20,0.5,200,NA,FALSE,TRUE,109
"T21","rho.oracle",0.13,80,20,0.5,200,NA,FALSE,TRUE,109
"T21","rho.plug",0.075,80,20,0.5,200,NA,FALSE,TRUE,109
"T21","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,109
"T22","rho.sharp",0,80,20,0.5,200,NA,FALSE,TRUE,109
"T22","rho.oracle",0.14,80,20,0.5,200,NA,FALSE,TRUE,109
"T22","rho.plug",0.09,80,20,0.5,200,NA,FALSE,TRUE,109
"T22","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,109
"T23","rho.sharp",0,80,20,0.5,200,NA,FALSE,TRUE,109
"T23","rho.oracle",0.145,80,20,0.5,200,NA,FALSE,TRUE,109
"T23","rho.plug",0.095,80,20,0.5,200,NA,FALSE,TRUE,109
"T23","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,109
"T31","rho.sharp",0,80,20,0.5,200,NA,FALSE,TRUE,109
"T31","rho.oracle",0.145,80,20,0.5,200,NA,FALSE,TRUE,109
"T31","rho.plug",0.08,80,20,0.5,200,NA,FALSE,TRUE,109
"T31","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,109
"T32","rho.sharp",0,80,20,0.5,200,NA,FALSE,TRUE,109
"T32","rho.oracle",0.15,80,20,0.5,200,NA,FALSE,TRUE,109
"T32","rho.plug",0.085,80,20,0.5,200,NA,FALSE,TRUE,109
"T32","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,109
"T33","rho.sharp",0.005,80,20,0.5,200,NA,FALSE,TRUE,109
"T33","rho.oracle",0.145,80,20,0.5,200,NA,FALSE,TRUE,109
"T33","rho.plug",0.11,80,20,0.5,200,NA,FALSE,TRUE,109
"T33","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,109
"T41","rho.sharp",0,80,20,0.5,200,NA,FALSE,TRUE,109
"T41","rho.oracle",0.145,80,20,0.5,200,NA,FALSE,TRUE,109
"T41","rho.plug",0.08,80,20,0.5,200,NA,FALSE,TRUE,109
"T41","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,109
"T42","rho.sharp",0,80,20,0.5,200,NA,FALSE,TRUE,109
"T42","rho.oracle",0.15,80,20,0.5,200,NA,FALSE,TRUE,109
"T42","rho.plug",0.085,80,20,0.5,200,NA,FALSE,TRUE,109
"T42","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,109
"T43","rho.sharp",0.005,80,20,0.5,200,NA,FALSE,TRUE,109
"T43","rho.oracle",0.145,80,20,0.5,200,NA,FALSE,TRUE,109
"T43","rho.plug",0.11,80,20,0.5,200,NA,FALSE,TRUE,109
"T43","rho.adj",NA,80,20,0.5,200,NA,FALSE,TRUE,109
"T11","rho.sharp",0.03,20,5,0.5,200,100,FALSE,FALSE,109
"T11","rho.oracle",0.635,20,5,0.5,200,100,FALSE,FALSE,109
"T11","rho.plug",0.65,20,5,0.5,200,100,FALSE,FALSE,109
"T11","rho.adj",0.7,20,5,0.5,200,100,FALSE,FALSE,109
"T12","rho.sharp",0.025,20,5,0.5,200,100,FALSE,FALSE,109
"T12","rho.oracle",0.515,20,5,0.5,200,100,FALSE,FALSE,109
"T12","rho.plug",0.57,20,5,0.5,200,100,FALSE,FALSE,109
"T12","rho.adj",0.62,20,5,0.5,200,100,FALSE,FALSE,109
"T13","rho.sharp",0.28,20,5,0.5,200,100,FALSE,FALSE,109
"T13","rho.oracle",0.635,20,5,0.5,200,100,FALSE,FALSE,109
"T13","rho.plug",0.635,20,5,0.5,200,100,FALSE,FALSE,109
"T13","rho.adj",0.68,20,5,0.5,200,100,FALSE,FALSE,109
"T21","rho.sharp",0.51,20,5,0.5,200,100,FALSE,FALSE,109
"T21","rho.oracle",0.645,20,5,0.5,200,100,FALSE,FALSE,109
"T21","rho.plug",0.645,20,5,0.5,200,100,FALSE,FALSE,109
"T21","rho.adj",0.66,20,5,0.5,200,100,FALSE,FALSE,109
"T22","rho.sharp",0.365,20,5,0.5,200,100,FALSE,FALSE,109
"T22","rho.oracle",0.56,20,5,0.5,200,100,FALSE,FALSE,109
"T22","rho.plug",0.57,20,5,0.5,200,100,FALSE,FALSE,109
"T22","rho.adj",0.63,20,5,0.5,200,100,FALSE,FALSE,109
"T23","rho.sharp",0.38,20,5,0.5,200,100,FALSE,FALSE,109
"T23","rho.oracle",0.63,20,5,0.5,200,100,FALSE,FALSE,109
"T23","rho.plug",0.68,20,5,0.5,200,100,FALSE,FALSE,109
"T23","rho.adj",0.7,20,5,0.5,200,100,FALSE,FALSE,109
"T31","rho.sharp",0.175,20,5,0.5,200,100,FALSE,FALSE,109
"T31","rho.oracle",0.585,20,5,0.5,200,100,FALSE,FALSE,109
"T31","rho.plug",0.585,20,5,0.5,200,100,FALSE,FALSE,109
"T31","rho.adj",0.63,20,5,0.5,200,100,FALSE,FALSE,109
"T32","rho.sharp",0.185,20,5,0.5,200,100,FALSE,FALSE,109
"T32","rho.oracle",0.52,20,5,0.5,200,100,FALSE,FALSE,109
"T32","rho.plug",0.525,20,5,0.5,200,100,FALSE,FALSE,109
"T32","rho.adj",0.6,20,5,0.5,200,100,FALSE,FALSE,109
"T33","rho.sharp",0.395,20,5,0.5,200,100,FALSE,FALSE,109
"T33","rho.oracle",0.63,20,5,0.5,200,100,FALSE,FALSE,109
"T33","rho.plug",0.64,20,5,0.5,200,100,FALSE,FALSE,109
"T33","rho.adj",0.68,20,5,0.5,200,100,FALSE,FALSE,109
"T41","rho.sharp",0.175,20,5,0.5,200,100,FALSE,FALSE,109
"T41","rho.oracle",0.585,20,5,0.5,200,100,FALSE,FALSE,109
"T41","rho.plug",0.585,20,5,0.5,200,100,FALSE,FALSE,109
"T41","rho.adj",0.63,20,5,0.5,200,100,FALSE,FALSE,109
"T42","rho.sharp",0.185,20,5,0.5,200,100,FALSE,FALSE,109
"T42","rho.oracle",0.52,20,5,0.5,200,100,FALSE,FALSE,109
"T42","rho.plug",0.525,20,5,0.5,200,100,FALSE,FALSE,109
"T42","rho.adj",0.6,20,5,0.5,200,100,FALSE,FALSE,109
"T43","rho.sharp",0.395,20,5,0.5,200,100,FALSE,FALSE,109
"T43","rho.oracle",0.63,20,5,0.5,200,100,FALSE,FALSE,109
"T43","rho.plug",0.64,20,5,0.5,200,100,FALSE,FALSE,109
"T43","rho.adj",0.68,20,5,0.5,200,100,FALSE,FALSE,109
"T11","rho.sharp",0,80,20,0.5,200,NA,FALSE,FALSE,109
"T11","rho.oracle",0.005,80,20,0.5,200,NA,FALSE,FALSE,109
"T11","rho.plug",0.005,80,20,0.5,200,NA,FALSE,FALSE,109
"T11","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,109
"T12","rho.sharp",0,80,20,0.5,200,NA,FALSE,FALSE,109
"T12","rho.oracle",0.005,80,20,0.5,200,NA,FALSE,FALSE,109
"T12","rho.plug",0.005,80,20,0.5,200,NA,FALSE,FALSE,109
"T12","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,109
"T13","rho.sharp",0.005,80,20,0.5,200,NA,FALSE,FALSE,109
"T13","rho.oracle",0.22,80,20,0.5,200,NA,FALSE,FALSE,109
"T13","rho.plug",0.2,80,20,0.5,200,NA,FALSE,FALSE,109
"T13","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,109
"T21","rho.sharp",0.005,80,20,0.5,200,NA,FALSE,FALSE,109
"T21","rho.oracle",0.055,80,20,0.5,200,NA,FALSE,FALSE,109
"T21","rho.plug",0.055,80,20,0.5,200,NA,FALSE,FALSE,109
"T21","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,109
"T22","rho.sharp",0.005,80,20,0.5,200,NA,FALSE,FALSE,109
"T22","rho.oracle",0.055,80,20,0.5,200,NA,FALSE,FALSE,109
"T22","rho.plug",0.06,80,20,0.5,200,NA,FALSE,FALSE,109
"T22","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,109
"T23","rho.sharp",0.005,80,20,0.5,200,NA,FALSE,FALSE,109
"T23","rho.oracle",0.265,80,20,0.5,200,NA,FALSE,FALSE,109
"T23","rho.plug",0.255,80,20,0.5,200,NA,FALSE,FALSE,109
"T23","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,109
"T31","rho.sharp",0,80,20,0.5,200,NA,FALSE,FALSE,109
"T31","rho.oracle",0.025,80,20,0.5,200,NA,FALSE,FALSE,109
"T31","rho.plug",0.025,80,20,0.5,200,NA,FALSE,FALSE,109
"T31","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,109
"T32","rho.sharp",0,80,20,0.5,200,NA,FALSE,FALSE,109
"T32","rho.oracle",0.04,80,20,0.5,200,NA,FALSE,FALSE,109
"T32","rho.plug",0.025,80,20,0.5,200,NA,FALSE,FALSE,109
"T32","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,109
"T33","rho.sharp",0.005,80,20,0.5,200,NA,FALSE,FALSE,109
"T33","rho.oracle",0.25,80,20,0.5,200,NA,FALSE,FALSE,109
"T33","rho.plug",0.22,80,20,0.5,200,NA,FALSE,FALSE,109
"T33","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,109
"T41","rho.sharp",0,80,20,0.5,200,NA,FALSE,FALSE,109
"T41","rho.oracle",0.025,80,20,0.5,200,NA,FALSE,FALSE,109
"T41","rho.plug",0.025,80,20,0.5,200,NA,FALSE,FALSE,109
"T41","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,109
"T42","rho.sharp",0,80,20,0.5,200,NA,FALSE,FALSE,109
"T42","rho.oracle",0.04,80,20,0.5,200,NA,FALSE,FALSE,109
"T42","rho.plug",0.025,80,20,0.5,200,NA,FALSE,FALSE,109
"T42","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,109
"T43","rho.sharp",0.005,80,20,0.5,200,NA,FALSE,FALSE,109
"T43","rho.oracle",0.25,80,20,0.5,200,NA,FALSE,FALSE,109
"T43","rho.plug",0.22,80,20,0.5,200,NA,FALSE,FALSE,109
"T43","rho.adj",NA,80,20,0.5,200,NA,FALSE,FALSE,109
"T11","rho.sharp",0.79,20,5,0.5,200,100,TRUE,TRUE,110
"T11","rho.oracle",0.81,20,5,0.5,200,100,TRUE,TRUE,110
"T11","rho.plug",0.84,20,5,0.5,200,100,TRUE,TRUE,110
"T11","rho.adj",0.86,20,5,0.5,200,100,TRUE,TRUE,110
"T12","rho.sharp",0.845,20,5,0.5,200,100,TRUE,TRUE,110
"T12","rho.oracle",0.845,20,5,0.5,200,100,TRUE,TRUE,110
"T12","rho.plug",0.88,20,5,0.5,200,100,TRUE,TRUE,110
"T12","rho.adj",0.9,20,5,0.5,200,100,TRUE,TRUE,110
"T13","rho.sharp",0.765,20,5,0.5,200,100,TRUE,TRUE,110
"T13","rho.oracle",0.77,20,5,0.5,200,100,TRUE,TRUE,110
"T13","rho.plug",0.825,20,5,0.5,200,100,TRUE,TRUE,110
"T13","rho.adj",0.84,20,5,0.5,200,100,TRUE,TRUE,110
"T21","rho.sharp",0.9,20,5,0.5,200,100,TRUE,TRUE,110
"T21","rho.oracle",0.865,20,5,0.5,200,100,TRUE,TRUE,110
"T21","rho.plug",0.92,20,5,0.5,200,100,TRUE,TRUE,110
"T21","rho.adj",0.89,20,5,0.5,200,100,TRUE,TRUE,110
"T22","rho.sharp",0.89,20,5,0.5,200,100,TRUE,TRUE,110
"T22","rho.oracle",0.87,20,5,0.5,200,100,TRUE,TRUE,110
"T22","rho.plug",0.92,20,5,0.5,200,100,TRUE,TRUE,110
"T22","rho.adj",0.9,20,5,0.5,200,100,TRUE,TRUE,110
"T23","rho.sharp",0.86,20,5,0.5,200,100,TRUE,TRUE,110
"T23","rho.oracle",0.85,20,5,0.5,200,100,TRUE,TRUE,110
"T23","rho.plug",0.895,20,5,0.5,200,100,TRUE,TRUE,110
"T23","rho.adj",0.89,20,5,0.5,200,100,TRUE,TRUE,110
"T31","rho.sharp",0.855,20,5,0.5,200,100,TRUE,TRUE,110
"T31","rho.oracle",0.85,20,5,0.5,200,100,TRUE,TRUE,110
"T31","rho.plug",0.9,20,5,0.5,200,100,TRUE,TRUE,110
"T31","rho.adj",0.88,20,5,0.5,200,100,TRUE,TRUE,110
"T32","rho.sharp",0.865,20,5,0.5,200,100,TRUE,TRUE,110
"T32","rho.oracle",0.86,20,5,0.5,200,100,TRUE,TRUE,110
"T32","rho.plug",0.915,20,5,0.5,200,100,TRUE,TRUE,110
"T32","rho.adj",0.91,20,5,0.5,200,100,TRUE,TRUE,110
"T33","rho.sharp",0.83,20,5,0.5,200,100,TRUE,TRUE,110
"T33","rho.oracle",0.835,20,5,0.5,200,100,TRUE,TRUE,110
"T33","rho.plug",0.875,20,5,0.5,200,100,TRUE,TRUE,110
"T33","rho.adj",0.86,20,5,0.5,200,100,TRUE,TRUE,110
"T41","rho.sharp",0.855,20,5,0.5,200,100,TRUE,TRUE,110
"T41","rho.oracle",0.85,20,5,0.5,200,100,TRUE,TRUE,110
"T41","rho.plug",0.9,20,5,0.5,200,100,TRUE,TRUE,110
"T41","rho.adj",0.88,20,5,0.5,200,100,TRUE,TRUE,110
"T42","rho.sharp",0.865,20,5,0.5,200,100,TRUE,TRUE,110
"T42","rho.oracle",0.86,20,5,0.5,200,100,TRUE,TRUE,110
"T42","rho.plug",0.915,20,5,0.5,200,100,TRUE,TRUE,110
"T42","rho.adj",0.91,20,5,0.5,200,100,TRUE,TRUE,110
"T43","rho.sharp",0.83,20,5,0.5,200,100,TRUE,TRUE,110
"T43","rho.oracle",0.835,20,5,0.5,200,100,TRUE,TRUE,110
"T43","rho.plug",0.875,20,5,0.5,200,100,TRUE,TRUE,110
"T43","rho.adj",0.86,20,5,0.5,200,100,TRUE,TRUE,110
"T11","rho.sharp",0.89,80,20,0.5,200,NA,TRUE,TRUE,110
"T11","rho.oracle",0.895,80,20,0.5,200,NA,TRUE,TRUE,110
"T11","rho.plug",0.92,80,20,0.5,200,NA,TRUE,TRUE,110
"T11","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,110
"T12","rho.sharp",0.89,80,20,0.5,200,NA,TRUE,TRUE,110
"T12","rho.oracle",0.885,80,20,0.5,200,NA,TRUE,TRUE,110
"T12","rho.plug",0.905,80,20,0.5,200,NA,TRUE,TRUE,110
"T12","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,110
"T13","rho.sharp",0.91,80,20,0.5,200,NA,TRUE,TRUE,110
"T13","rho.oracle",0.895,80,20,0.5,200,NA,TRUE,TRUE,110
"T13","rho.plug",0.94,80,20,0.5,200,NA,TRUE,TRUE,110
"T13","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,110
"T21","rho.sharp",0.895,80,20,0.5,200,NA,TRUE,TRUE,110
"T21","rho.oracle",0.89,80,20,0.5,200,NA,TRUE,TRUE,110
"T21","rho.plug",0.935,80,20,0.5,200,NA,TRUE,TRUE,110
"T21","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,110
"T22","rho.sharp",0.885,80,20,0.5,200,NA,TRUE,TRUE,110
"T22","rho.oracle",0.885,80,20,0.5,200,NA,TRUE,TRUE,110
"T22","rho.plug",0.905,80,20,0.5,200,NA,TRUE,TRUE,110
"T22","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,110
"T23","rho.sharp",0.915,80,20,0.5,200,NA,TRUE,TRUE,110
"T23","rho.oracle",0.9,80,20,0.5,200,NA,TRUE,TRUE,110
"T23","rho.plug",0.945,80,20,0.5,200,NA,TRUE,TRUE,110
"T23","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,110
"T31","rho.sharp",0.89,80,20,0.5,200,NA,TRUE,TRUE,110
"T31","rho.oracle",0.895,80,20,0.5,200,NA,TRUE,TRUE,110
"T31","rho.plug",0.925,80,20,0.5,200,NA,TRUE,TRUE,110
"T31","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,110
"T32","rho.sharp",0.89,80,20,0.5,200,NA,TRUE,TRUE,110
"T32","rho.oracle",0.88,80,20,0.5,200,NA,TRUE,TRUE,110
"T32","rho.plug",0.9,80,20,0.5,200,NA,TRUE,TRUE,110
"T32","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,110
"T33","rho.sharp",0.915,80,20,0.5,200,NA,TRUE,TRUE,110
"T33","rho.oracle",0.915,80,20,0.5,200,NA,TRUE,TRUE,110
"T33","rho.plug",0.94,80,20,0.5,200,NA,TRUE,TRUE,110
"T33","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,110
"T41","rho.sharp",0.89,80,20,0.5,200,NA,TRUE,TRUE,110
"T41","rho.oracle",0.895,80,20,0.5,200,NA,TRUE,TRUE,110
"T41","rho.plug",0.925,80,20,0.5,200,NA,TRUE,TRUE,110
"T41","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,110
"T42","rho.sharp",0.89,80,20,0.5,200,NA,TRUE,TRUE,110
"T42","rho.oracle",0.88,80,20,0.5,200,NA,TRUE,TRUE,110
"T42","rho.plug",0.9,80,20,0.5,200,NA,TRUE,TRUE,110
"T42","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,110
"T43","rho.sharp",0.915,80,20,0.5,200,NA,TRUE,TRUE,110
"T43","rho.oracle",0.915,80,20,0.5,200,NA,TRUE,TRUE,110
"T43","rho.plug",0.94,80,20,0.5,200,NA,TRUE,TRUE,110
"T43","rho.adj",NA,80,20,0.5,200,NA,TRUE,TRUE,110
"T11","rho.sharp",0.085,20,5,0.5,200,100,FALSE,TRUE,110
"T11","rho.oracle",0.845,20,5,0.5,200,100,FALSE,TRUE,110
"T11","rho.plug",0.83,20,5,0.5,200,100,FALSE,TRUE,110
"T11","rho.adj",0.69,20,5,0.5,200,100,FALSE,TRUE,110
"T12","rho.sharp",0.075,20,5,0.5,200,100,FALSE,TRUE,110
"T12","rho.oracle",0.815,20,5,0.5,200,100,FALSE,TRUE,110
"T12","rho.plug",0.845,20,5,0.5,200,100,FALSE,TRUE,110
"T12","rho.adj",0.72,20,5,0.5,200,100,FALSE,TRUE,110
"T13","rho.sharp",0.445,20,5,0.5,200,100,FALSE,TRUE,110
"T13","rho.oracle",0.75,20,5,0.5,200,100,FALSE,TRUE,110
"T13","rho.plug",0.825,20,5,0.5,200,100,FALSE,TRUE,110
"T13","rho.adj",0.8,20,5,0.5,200,100,FALSE,TRUE,110
"T21","rho.sharp",0.835,20,5,0.5,200,100,FALSE,TRUE,110
"T21","rho.oracle",0.885,20,5,0.5,200,100,FALSE,TRUE,110
"T21","rho.plug",0.94,20,5,0.5,200,100,FALSE,TRUE,110
"T21","rho.adj",0.92,20,5,0.5,200,100,FALSE,TRUE,110
"T22","rho.sharp",0.675,20,5,0.5,200,100,FALSE,TRUE,110
"T22","rho.oracle",0.86,20,5,0.5,200,100,FALSE,TRUE,110
"T22","rho.plug",0.91,20,5,0.5,200,100,FALSE,TRUE,110
"T22","rho.adj",0.87,20,5,0.5,200,100,FALSE,TRUE,110
"T23","rho.sharp",0.735,20,5,0.5,200,100,FALSE,TRUE,110
"T23","rho.oracle",0.9,20,5,0.5,200,100,FALSE,TRUE,110
"T23","rho.plug",0.925,20,5,0.5,200,100,FALSE,TRUE,110
"T23","rho.adj",0.91,20,5,0.5,200,100,FALSE,TRUE,110
"T31","rho.sharp",0.415,20,5,0.5,200,100,FALSE,TRUE,110
"T31","rho.oracle",0.86,20,5,0.5,200,100,FALSE,TRUE,110
